Date,price,ekf_level,ekf_velocity,trend_regime,trend_strength,vol_regime,volatility,mr_strength,deviation,stability,trend_stability,vol_stability
2023-02-20,24829.1484375,24149.47185934012,96.19231719478827,0,0.2317779264483994,1,0.558012805146114,0.05386719135364613,0.028144573186473513,0.925,0.95,0.9
2023-02-21,24436.353515625,24283.273233734937,98.60854474124747,0,0.20795654879888614,1,0.5554307060753648,0.05554764158131631,0.0063039393584469455,0.925,0.95,0.9
2023-02-22,24188.84375,24343.809496672788,96.16255691547829,0,0.1896598742400815,1,0.5552232735964575,0.10860243986867404,-0.00636571472899374,0.925,0.95,0.9
2023-02-23,23947.4921875,24342.84180214393,89.92233696297839,0,0.17485409108761113,1,0.5574462708899397,0.10150170541827999,-0.01624089816042386,0.925,0.95,0.9
2023-02-24,23198.126953125,24189.260539113115,74.27823020332907,0,0.15675992565559485,1,0.5743434982215516,0.1,-0.04097411677324692,0.925,0.95,0.9
2023-02-25,23175.375,24048.9236595337,60.49009035750855,0,0.14539988845554677,1,0.5697357181322896,0.1,-0.03632381523184712,0.925,0.95,0.9
2023-02-26,23561.212890625,24001.29382262298,53.543828844032895,0,0.13865176370946566,1,0.5718937495164852,0.1,-0.0183357170346864,0.925,0.95,0.9
2023-02-27,23522.87109375,23949.919564314652,46.80327241500428,0,0.12230081480133426,1,0.5648931052338412,0.1,-0.017830893728802075,0.925,0.95,0.9
2023-02-28,23147.353515625,23829.204403167507,36.04090069268779,0,0.1105436494651976,1,0.5659708673972834,0.1,-0.02861408530499959,0.925,0.95,0.9
2023-03-01,23646.55078125,23822.112872600923,33.2698190354125,0,0.1166910824509447,1,0.5256934974976816,0.1,-0.007369711170869572,0.925,0.95,0.9
2023-03-02,23475.466796875,23780.453077398553,28.45589889367693,0,0.12094032421750182,1,0.5254950668761958,0.1,-0.012825082832985165,0.925,0.95,0.9
2023-03-03,22362.6796875,23523.673732905896,10.13070534719899,0,0.11915043759577688,1,0.5691056796860672,0.1,-0.04935428277862267,0.925,0.95,0.9
2023-03-04,22353.349609375,23300.987053740842,-4.826855932818267,0,0.11550898057811043,1,0.5686848753166046,0.1,-0.04066941208027943,0.925,0.95,0.9
2023-03-05,22435.513671875,23126.417596689,-15.732121290842915,0,0.11426863744434435,1,0.5687347247023611,0.1,-0.029875095090945526,0.95,0.95,0.95
2023-03-06,22429.7578125,22976.388259071246,-24.360166173117637,0,0.1102793246817834,1,0.5635382263942257,0.1,-0.023790964898733894,0.95,0.95,0.95
2023-03-07,22219.76953125,22807.607045231573,-33.63862566239662,0,0.11651661643995433,0,0.37815469911047267,0.05,-0.025773747891034135,0.975,1.0,0.95
2023-03-08,21718.080078125,22565.718890677294,-47.01780306558218,0,0.12636196051053697,0,0.3720980176277192,0.05,-0.03756312026480501,0.975,1.0,0.95
2023-03-09,20363.021484375,22093.54319525173,-74.33245245046453,0,0.1470844711377492,1,0.3960590773217839,0.05,-0.07832703408336271,0.95,1.0,0.9
2023-03-10,20187.244140625,21657.89774513423,-97.54532942352003,0,0.17209743117738024,1,0.39226526612787355,0.06424507968699346,-0.06790380219795955,0.95,1.0,0.9
2023-03-11,20632.41015625,21377.33728921802,-109.30330005539298,0,0.18711824548163297,1,0.4146336570757149,0.07144289655466221,-0.034846581821195044,0.95,1.0,0.9
2023-03-12,22163.94921875,21444.732525518706,-97.95114441129273,0,0.19093868412955048,1,0.5322372404683425,0.12803568749383573,0.03353815172912246,0.95,1.0,0.9
2023-03-13,24197.533203125,21909.026175960298,-61.82922425914736,0,0.18622117191077225,1,0.6715349380140285,0.1,0.1044549862136624,0.95,1.0,0.9
2023-03-14,24746.07421875,22418.933376361943,-25.097505853334496,0,0.18491223393595863,1,0.6765513181292162,0.05,0.10380247816971282,0.95,1.0,0.9
2023-03-15,24375.9609375,22784.764148816124,0.01803133529245926,0,0.18431141894827685,1,0.6785369321829967,0.05,0.06983599998188056,0.95,1.0,0.9
2023-03-16,25052.7890625,23232.094027658553,28.7559814002442,0,0.19337515954719114,1,0.6706083730736019,0.05,0.07836982033017992,0.95,1.0,0.9
2023-03-17,27423.9296875,24081.921089916625,81.5064279912924,0,0.20743922738104548,1,0.7724832807377657,0.05352770439152106,0.13877666092771612,0.95,1.0,0.9
2023-03-18,26965.87890625,24716.146170494245,117.01633260596958,0,0.21552692311206995,1,0.7794209105012417,0.07536079170103105,0.09102279620119141,0.95,1.0,0.9
2023-03-19,28038.67578125,25465.375781559505,157.63344062136312,0,0.2289797869301325,1,0.7900665076462466,0.10004031423900349,0.10105093369774358,0.95,1.0,0.9
2023-03-20,27767.236328125,26045.90837460387,184.80297523702907,0,0.2433935382980923,1,0.7866075732876997,0.11575331412590706,0.06608822885975882,0.95,1.0,0.9
2023-03-21,28175.81640625,26614.33828816696,209.4494313025793,0,0.2475804594846504,1,0.7852031954932313,0.1292777436429612,0.058670559499775,0.95,1.0,0.9
2023-03-22,27307.4375,26919.17644097618,215.57776510526,0,0.2491476395767771,1,0.8012090750844039,0.1310758517121132,0.014423214613386536,0.95,1.0,0.9
2023-03-23,28333.97265625,27371.272280468438,230.77308051904103,0,0.26627291422093774,1,0.7691126215092973,0.138059349607329,0.03517192646059513,0.95,1.0,0.9
2023-03-24,27493.28515625,27580.594928673978,229.3949782931946,0,0.27966979811098225,1,0.7885704234674291,0.2699146539533405,-0.003165623245247942,0.95,1.0,0.9
2023-03-25,27494.70703125,27747.807659319686,225.40002412916138,0,0.29256483469546957,1,0.7893854904824565,0.26101828703981356,-0.009121463979323658,0.95,1.0,0.9
2023-03-26,27994.330078125,27977.373586762413,225.66766631674898,0,0.30868941988529064,1,0.7882575316502867,0.3862293010466155,0.0006060787410942061,0.95,1.0,0.9
2023-03-27,27139.888671875,27993.359021079956,212.19644361991504,0,0.31046665070486784,1,0.8042590524100101,0.4769120584430178,-0.030488315052233046,0.975,1.0,0.95
2023-03-28,27268.130859375,28020.670165025516,200.31832203785595,0,0.31546463021061,1,0.7907878103642973,0.4438370131000559,-0.02685657770561859,0.975,1.0,0.95
2023-03-29,28348.44140625,28246.12562451884,201.93327993579,0,0.3139456767294356,1,0.7230142050637769,0.5532645113947912,0.003622294366712865,1.0,1.0,1.0
2023-03-30,28033.5625,28366.309085305198,196.68118962423668,0,0.3107942812858413,1,0.7247974258497042,0.6384894121685912,-0.01173034476584665,1.0,1.0,1.0
2023-03-31,28478.484375,28546.323442691453,195.61041406739574,0,0.31357309901349195,1,0.7244860336856201,0.6280767170117533,-0.0023764555119556623,1.0,1.0,1.0
2023-04-01,28411.03515625,28676.67174921663,191.41759154741575,0,0.32335972150862813,1,0.6806295339445075,0.5059206334380125,-0.009263159800749479,1.0,1.0,1.0
2023-04-02,28199.30859375,28736.187822363772,182.94346042300373,0,0.34048660941122355,1,0.5856537157434257,0.4763769349357295,-0.018683035896499434,1.0,1.0,1.0
2023-04-03,27790.220703125,28696.47980805406,168.63901711702897,0,0.35040662976450265,1,0.5894289871100195,0.4302213274567884,-0.031580845838614195,1.0,1.0,1.0
2023-04-04,28168.08984375,28727.645996551353,159.80695218027685,0,0.3640363995177811,1,0.5822652866104474,0.4003889604827664,-0.019477967420947952,1.0,1.0,1.0
2023-04-05,28177.984375,28747.526698536338,150.81726497816436,0,0.3692774758459486,1,0.5758452065051655,0.3701471889769136,-0.019811872148477235,1.0,1.0,1.0
2023-04-06,28044.140625,28729.872131937864,139.99364134695006,0,0.35693351582850635,0,0.41781760956592795,0.33442678375954704,-0.023868240825741897,0.975,1.0,0.95
2023-04-07,27925.859375,28683.682367334095,128.03212176513497,0,0.34958097004011135,0,0.4108031554578464,0.2952235159649435,-0.026420003632348418,0.975,1.0,0.95
2023-04-08,27947.794921875,28641.326356364614,117.0853836506036,0,0.3337337499762439,0,0.3739725610452695,0.25893452277075557,-0.0242143616486357,0.975,1.0,0.95
2023-04-09,28333.05078125,28674.51913906965,111.6956284043953,0,0.3211743907263878,0,0.37571183641583933,0.25,-0.01190842490378125,0.975,1.0,0.95
2023-04-10,29652.98046875,28957.164234255237,122.67842992724044,0,0.31348738763455,0,0.41982892703644525,0.32422695869031853,0.024029156614432525,0.975,1.0,0.95
2023-04-11,30235.05859375,29307.68226014941,137.31618872617773,0,0.3166434295316006,0,0.3969461475333152,0.3748505141547221,0.03164277288694281,0.975,1.0,0.95
2023-04-12,30139.052734375,29581.884587596425,146.11056124518595,0,0.30735625958699514,0,0.37058206699976304,0.4037780023928134,0.018834775219567765,0.975,1.0,0.95
2023-04-13,30399.06640625,29860.34841738612,154.61371546200925,0,0.30965232001274773,0,0.34004170044835724,0.35974181671865524,0.018041249262524046,0.975,1.0,0.95
2023-04-14,30485.69921875,30107.804124300485,160.5784323125861,0,0.31245443499943104,0,0.33943981103058923,0.3750202312866652,0.012551400058581833,0.975,1.0,0.95
2023-04-15,30318.49609375,30278.26629155951,161.213421711881,0,0.31061544501313565,0,0.3372774069015152,0.29867977942220997,0.0013286692772665283,0.975,1.0,0.95
2023-04-16,30315.35546875,30414.999079826488,159.6406415017911,0,0.32015992177067865,0,0.300217139654182,0.29162126739161914,-0.0032761339500608153,0.975,1.0,0.95
2023-04-17,29445.044921875,30351.85330008309,145.3275284363219,0,0.3177615575051142,0,0.3342680538828971,0.2511372119736529,-0.029876540626453535,0.975,1.0,0.95
2023-04-18,30397.552734375,30477.531493589177,144.06513932415854,0,0.30553657706501103,0,0.3205449278644025,0.18346521664620002,-0.0026241875668637973,0.975,1.0,0.95
2023-04-19,28822.6796875,30266.80191486051,121.2710350599113,0,0.2840133745329973,0,0.3950008666159882,0.1,-0.04771307624184332,0.975,1.0,0.95
2023-04-20,28245.98828125,29965.596343646877,94.12864729986926,0,0.2576808717605589,0,0.3997954570533667,0.1,-0.05738607844397057,0.975,1.0,0.95
2023-04-21,27276.91015625,29510.879193931592,58.8675577582412,0,0.2397858715232025,0,0.42557494024003995,0.1,-0.07569984692767032,0.975,1.0,0.95
2023-04-22,27817.5,29224.15664881717,36.66481223597394,0,0.22381168558865006,0,0.43446794134036576,0.1,-0.048133353024375596,0.975,1.0,0.95
2023-04-23,27591.384765625,28931.563724518022,15.511354209368925,0,0.21059252968267378,0,0.4313423387238742,0.1,-0.046322382421289214,0.975,1.0,0.95
2023-04-24,27525.33984375,28666.67072035738,-2.503474804753541,0,0.19683548154346275,0,0.4269634984941354,0.1,-0.03981386215863821,0.975,1.0,0.95
2023-04-25,28307.59765625,28593.842149541164,-7.0215735511947495,0,0.1836699046718653,0,0.4450186446090747,0.1,-0.010010704115737633,0.975,1.0,0.95
2023-04-26,28422.701171875,28554.451823303287,-9.101133043210744,0,0.18250935437075963,0,0.44461871394368707,0.1,-0.0046140143835913215,1.0,1.0,1.0
2023-04-27,29473.787109375,28728.463278303523,2.663099093235891,0,0.18465642188253384,0,0.46959017627134647,0.15,0.025943741711877945,1.0,1.0,1.0
2023-04-28,29340.26171875,28851.264220470875,10.38146236578451,0,0.1919154230598638,0,0.4706172992054779,0.15,0.01694891061072345,1.0,1.0,1.0
2023-04-29,29248.48828125,28937.941428999275,15.283150875956359,0,0.19306811208417834,0,0.4685219994393602,0.15,0.010731476978508233,1.0,1.0,1.0
2023-04-30,29268.806640625,29015.46583484352,19.28189601813603,0,0.18586013276520158,0,0.4232225362126401,0.1,0.008731233447138196,1.0,1.0,1.0
2023-05-01,28091.568359375,28848.72743679913,7.330855705591631,0,0.17918110830715314,0,0.44541361066782387,0.15,-0.026245839754383975,1.0,1.0,1.0
2023-05-02,28680.537109375,28821.440802887104,5.106824096437107,0,0.17377081728365162,0,0.4574351487141923,0.15,-0.0048888497447355,1.0,1.0,1.0
2023-05-03,29006.30859375,28862.001315761907,7.3845780692171346,0,0.15961924440668024,0,0.4588241855770044,0.2,0.004999905460793014,1.0,1.0,1.0
2023-05-04,28847.7109375,28865.111010524302,7.109934364406666,0,0.14626391282545786,0,0.45848796063913194,0.25,-0.0006028063781898599,1.0,1.0,1.0
2023-05-05,29534.384765625,29002.817427779104,15.500222314252719,0,0.13239362235074542,0,0.4716853300179421,0.3,0.018328127574831987,1.0,1.0,1.0
2023-05-06,28904.623046875,28995.894021923177,14.059596249414609,0,0.11182115511478521,0,0.4795406198826428,0.3,-0.003147720673112171,1.0,1.0,1.0
2023-05-07,28454.978515625,28900.4976282578,7.0274981952020354,0,0.09912245505018008,0,0.4686782022980361,0.3,-0.015415620809144392,1.0,1.0,1.0
2023-05-08,27694.2734375,28668.239320620378,-8.345632602904127,0,0.09529213178308411,0,0.45465123753405895,0.3,-0.0339736902649556,1.0,1.0,1.0
2023-05-09,27658.775390625,28462.44628225118,-21.030817936108324,0,0.09515820048360175,0,0.4015166762454235,0.3,-0.028236184748720645,1.0,1.0,1.0
2023-05-10,27621.755859375,28279.756584412098,-31.41673738827228,0,0.09738972684469435,0,0.3931294700293579,0.3,-0.023267552642224316,1.0,1.0,1.0
2023-05-11,27000.7890625,28002.289338699768,-47.224472553525075,0,0.09273023791284168,0,0.37673471555640736,0.3,-0.03576494279043366,1.0,1.0,1.0
2023-05-12,26804.990234375,27728.239272135717,-61.797085889065215,0,0.09725679182314113,0,0.36654215092849246,0.3,-0.033296345602747884,1.0,1.0,1.0
2023-05-13,26784.078125,27492.416304102317,-72.97753447084204,0,0.10159273417446228,0,0.36540010902550074,0.3,-0.025764857161595545,1.0,1.0,1.0
2023-05-14,26930.638671875,27323.034267294734,-79.17112802225266,0,0.10187180299597329,0,0.36649529857054164,0.3,-0.014361347703224355,1.0,1.0,1.0
2023-05-15,27192.693359375,27233.771084896187,-79.8195010898007,0,0.10745268200398635,0,0.34587331266902543,0.3,-0.0015083377690564713,1.0,1.0,1.0
2023-05-16,27036.650390625,27130.81663926758,-81.30582631149277,0,0.1135224001887946,0,0.34518644591931935,0.3,-0.003470822492909793,1.0,1.0,1.0
2023-05-17,27398.802734375,27118.400557473713,-76.87994300666203,0,0.11999391553465684,0,0.3060604602076906,0.3,0.010339923119986862,1.0,1.0,1.0
2023-05-18,26832.208984375,27000.238741519537,-79.53213388862714,0,0.12948360467823586,0,0.31473648145157196,0.35,-0.006223269310806126,1.0,1.0,1.0
2023-05-19,26890.12890625,26914.675863983848,-79.91958441279645,0,0.14013171045110265,0,0.3159317158002411,0.35,-0.0009120287332419956,1.0,1.0,1.0
2023-05-20,27129.5859375,26892.904603553,-76.18379328571878,0,0.15261247852088347,0,0.320225088435354,0.4,0.008800884004018277,1.0,1.0,1.0
2023-05-21,26753.826171875,26804.316299012706,-76.98073221546264,0,0.15225678047263688,0,0.279614926115367,0.4,-0.0018836565937540976,1.0,1.0,1.0
2023-05-22,26851.27734375,26751.780212738813,-75.41026405473936,0,0.16051416889926537,0,0.26106084687658987,0.45,0.0037192713987612594,1.0,1.0,1.0
2023-05-23,27225.7265625,26784.71782177862,-68.44935795760054,0,0.16845637043384395,0,0.2640489239735124,0.4,0.01646493883772768,1.0,1.0,1.0
2023-05-24,26334.818359375,26641.036262243724,-73.28271809383116,0,0.1792228582634819,0,0.2928961710092534,0.4,-0.011494218913049681,1.0,1.0,1.0
2023-05-25,26476.20703125,26549.698114011302,-74.44270536583328,0,0.19957640276670618,0,0.26830971581298835,0.35,-0.0027680571901688785,1.0,1.0,1.0
2023-05-26,26719.291015625,26523.38578208706,-71.35052643902786,0,0.21175593564337106,0,0.2650630951553524,0.35,0.007386132190945458,1.0,1.0,1.0
2023-05-27,26868.353515625,26534.14439361873,-66.07535136814954,0,0.22126313759166288,0,0.2624674235829383,0.35,0.01259543616890256,1.0,1.0,1.0
2023-05-28,28085.646484375,26787.09874174306,-45.57900273722012,0,0.2133598192336718,0,0.3119049166220245,0.35,0.048476610145479444,1.0,1.0,1.0
2023-05-29,27745.884765625,26939.607486942186,-32.85267804808312,0,0.20894243174163712,0,0.316695734892216,0.35,0.02992906556168726,1.0,1.0,1.0
2023-05-30,27702.349609375,27063.667463277965,-22.771684103091562,0,0.20714439323606496,0,0.31672000867915107,0.35,0.023599245998852422,1.0,1.0,1.0
2023-05-31,27219.658203125,27076.15252850148,-20.506582681684623,0,0.20831113633265685,0,0.31041398221880023,0.35,0.005300076311523967,1.0,1.0,1.0
2023-06-01,26819.97265625,27009.16484587869,-23.49280255606448,0,0.20309660669728274,0,0.31557329435785364,0.4,-0.007004740454148473,1.0,1.0,1.0
2023-06-02,27249.58984375,27037.72371909926,-20.148696050496966,0,0.2022694792095448,0,0.3226945971891964,0.45,0.007835945320392456,1.0,1.0,1.0
2023-06-03,27075.12890625,27028.926193993757,-19.41942991186496,0,0.20057739655312026,0,0.32351719892708347,0.45,0.0017093802367372647,1.0,1.0,1.0
2023-06-04,27119.06640625,27031.114866919608,-18.03119800204788,0,0.19355269498474548,0,0.32086977372746506,0.45,0.0032537148306090026,1.0,1.0,1.0
2023-06-05,25760.09765625,26765.96118768129,-33.907803026648075,0,0.1922493767900817,0,0.38557730635050524,0.5,-0.03757995180439196,1.0,1.0,1.0
2023-06-06,27238.783203125,26831.994109284282,-27.4870217084964,0,0.17771715433993776,1,0.45871219992977036,0.5,0.015160598656361617,0.975,1.0,0.95
2023-06-07,26345.998046875,26714.07679492949,-33.296796810388216,0,0.16268574537838407,1,0.47189943407820273,0.5,-0.013778456612221514,0.975,1.0,0.95
2023-06-08,26508.216796875,26646.745901943734,-35.48334778560657,0,0.1480379016198725,1,0.47266117864091495,0.5,-0.005198725036764389,0.975,1.0,0.95
2023-06-09,26480.375,26585.448014474925,-37.141825996053974,0,0.1368949228970349,1,0.47079556720427224,0.45,-0.003952275486112407,0.975,1.0,0.95
2023-06-10,25851.240234375,26410.826067853468,-45.97435941423788,0,0.1310724420418375,1,0.4778714666293108,0.4,-0.021187744451491446,0.975,1.0,0.95
2023-06-11,25940.16796875,26281.092673277082,-51.35553360712566,0,0.12059210278701937,1,0.47783104083483374,0.35,-0.012972242393625375,0.975,1.0,0.95
2023-06-12,25902.5,26165.19719022891,-55.50196043343873,0,0.11324062950639528,1,0.4728151421838748,0.35,-0.010039946892776054,0.975,1.0,0.95
2023-06-13,25918.728515625,26072.03146678277,-57.92170260380465,0,0.09726174144546093,1,0.45248204420593796,0.3,-0.005879977222069798,0.975,1.0,0.95
2023-06-14,25124.67578125,25838.689503669175,-69.19173427188103,0,0.08112301469244763,1,0.46929405181385414,0.3,-0.027633511456445294,0.975,1.0,0.95
2023-06-15,25576.39453125,25731.41262649604,-71.63854837039509,0,0.06919267151322689,1,0.47491160995744175,0.25,-0.006024468904844153,0.975,1.0,0.95
2023-06-16,26327.462890625,25791.460237723913,-63.178253165001465,0,0.05789629240861682,1,0.49264025194908334,0.3,0.020782175493774546,0.975,1.0,0.95
2023-06-17,26510.67578125,25882.59104658151,-53.26452934192676,0,0.06217895102812197,1,0.44916133899388055,0.3,0.02426668696105852,0.975,1.0,0.95
2023-06-18,26336.212890625,25929.298118701583,-46.84176431404017,0,0.06816936467669758,1,0.4475404631682734,0.3,0.015693242835213055,0.975,1.0,0.95
2023-06-19,26851.029296875,26073.484942405245,-34.56896167305158,0,0.07076391557780974,1,0.45722976841304264,0.3,0.029821266937937296,0.975,1.0,0.95
2023-06-20,28327.48828125,26490.2838808323,-5.570426878392112,0,0.07462675332901622,1,0.5097623854137217,0.3,0.06935389626938106,0.975,1.0,0.95
2023-06-21,30027.296875,27183.406014082004,39.31770209832646,0,0.08819195872501187,1,0.5593158083300648,0.25,0.10461863606954758,0.975,1.0,0.95
2023-06-22,29912.28125,27753.17666973742,73.39712694719908,0,0.09655772109992794,1,0.5589590567759402,0.2,0.07779666471899446,0.975,1.0,0.95
2023-06-23,30695.46875,28392.396904127094,109.74893899487432,0,0.11042792092824076,1,0.5634218090571522,0.273342415763155,0.08111579496615637,0.975,1.0,0.95
2023-06-24,30548.6953125,28905.78034321408,135.68079877632977,0,0.12500592631412877,1,0.5651928712097383,0.3471397987301874,0.056836900778276744,0.975,1.0,0.95
2023-06-25,30480.26171875,29325.231243921586,153.9118629984646,0,0.13998862927157718,1,0.5073033077582796,0.29855224916138623,0.039386917880411404,0.975,1.0,0.95
2023-06-26,30271.130859375,29635.344354592984,163.94715198247994,0,0.15633080749851483,1,0.4611585223129174,0.2125306817645358,0.021453656727409672,1.0,1.0,1.0
2023-06-27,30688.1640625,29974.60103860707,175.2100698003542,0,0.179192904068724,0,0.4285346777826333,0.11420653114679734,0.023805588704045328,0.975,1.0,0.95
2023-06-28,30086.24609375,30137.27438095544,174.40463652265117,0,0.19778302758744204,0,0.4443875965678722,0.22765173847749917,-0.001693195162920488,0.975,1.0,0.95
2023-06-29,30445.3515625,30338.042832129664,176.0984033951382,0,0.21617039988323977,0,0.44355309505853724,0.3474515652076855,0.003537101287782813,0.975,1.0,0.95
2023-06-30,30477.251953125,30506.86567865066,175.63097873087102,0,0.23858225577585648,0,0.42239005226859966,0.4656257500823231,-0.000970723306602619,0.975,1.0,0.95
2023-07-01,30590.078125,30664.269241589624,174.45994208661432,0,0.26098266299192646,0,0.4223313213241178,0.46778369571077666,-0.0024194646872262304,0.975,1.0,0.95
2023-07-02,30620.76953125,30795.741688546666,171.69817198073474,0,0.28141894651267946,0,0.42134823130155163,0.46526806534040155,-0.005681699731938615,0.975,1.0,0.95
2023-07-03,31156.439453125,31004.715654353644,174.0929887234166,0,0.3076967050764071,0,0.4213556786022754,0.5976831529023963,0.004893571689635902,0.975,1.0,0.95
2023-07-04,30777.58203125,31099.675983294503,169.00904015820072,0,0.3332663437938991,0,0.39407932085419833,0.7024437970963288,-0.010356826618306846,0.975,1.0,0.95
2023-07-05,30514.166015625,31119.873618162273,159.44851821324266,0,0.3569962192755503,0,0.4005237482426109,0.6644841593947579,-0.019463690950973805,0.975,1.0,0.95
2023-07-06,29909.337890625,31009.12446246557,142.08942677901402,0,0.3770503863530176,0,0.40769542893036875,0.4895382385121678,-0.03546654705365147,0.975,1.0,0.95
2023-07-07,30342.265625,30991.667573299444,131.83923088943328,0,0.39178476428501297,0,0.409081028602587,0.453890187771793,-0.02095408215009799,0.975,1.0,0.95
2023-07-08,30292.541015625,30959.618041332556,121.31005061079881,1,0.4084136240952492,0,0.406469018194019,0.4161183600096641,-0.02154668138402021,0.95,0.95,0.95
2023-07-09,30171.234375,30901.51206796278,109.7833075416389,1,0.42568523263724956,0,0.4052115568245666,0.3734220017809859,-0.023632425861771892,0.95,0.95,0.95
2023-07-10,30414.470703125,30893.58552686259,102.22093294486959,1,0.43494789566895886,0,0.34082545190399915,0.34656691587835503,-0.015508553493118799,0.95,0.95,0.95
2023-07-11,30620.951171875,30921.874933100957,97.471135830043,1,0.42630936035912004,0,0.22965025988953575,0.3308843083574219,-0.009731743688796396,0.95,0.95,0.95
2023-07-12,30391.646484375,30895.546858693837,89.51754474654432,1,0.418585457897248,0,0.23166590019096983,0.29978656344439397,-0.016309805960823834,0.95,0.95,0.95
2023-07-13,31476.048828125,31081.899713691062,95.73881593803404,1,0.4098167256032082,0,0.25407616794635246,0.3977085414084423,0.012680985334378446,0.95,0.95,0.95
2023-07-14,30334.068359375,31011.263844307367,85.0499253452765,0,0.3962402399575906,0,0.30011816126403723,0.400767288611695,-0.02183708114355607,0.925,0.9,0.95
2023-07-15,30295.806640625,30938.432272195638,74.90668720976782,0,0.37452403772885756,0,0.3000216535224004,0.35,-0.0207711116683881,0.925,0.9,0.95
2023-07-16,30249.1328125,30862.616990213417,65.22341937666725,0,0.35847397797861386,0,0.29860526004002386,0.35,-0.01987790529584558,0.925,0.9,0.95
2023-07-17,30145.888671875,30773.618533465728,55.31529688967184,0,0.33743882739281905,0,0.29242393294166436,0.35,-0.020398311654772842,0.95,0.9,1.0
2023-07-18,29856.5625,30637.15609827293,42.99436481762828,0,0.3190031462811357,0,0.28300969024389827,0.3,-0.025478657215084494,0.95,0.9,1.0
2023-07-19,29913.923828125,30529.02999940806,33.28549534926311,0,0.30193294539515725,0,0.277893784958574,0.25,-0.020148238293027528,0.95,0.9,1.0
2023-07-20,29792.015625,30410.39167981773,23.52501386024685,0,0.2807506697526243,0,0.2781083689454326,0.2,-0.020334366664146727,0.95,0.9,1.0
2023-07-21,29908.744140625,30330.33856664738,16.87054436873848,0,0.25948928471931615,0,0.27818062393518034,0.2,-0.013900089677402576,0.95,0.9,1.0
2023-07-22,29771.802734375,30233.723525321515,9.579561326463118,0,0.23909515211951646,0,0.2784207613019361,0.2,-0.015278329530255989,0.95,0.9,1.0
2023-07-23,30084.5390625,30211.990558669335,7.567859936319737,0,0.21956102486965184,0,0.2708538652024866,0.15,-0.004218573282082621,0.95,0.9,1.0
2023-07-24,29176.916015625,30013.921344399074,-5.643477977007688,0,0.19902581627984467,0,0.2941948767656773,0.1,-0.0278872366982553,0.95,0.9,1.0
2023-07-25,29227.390625,29854.265937545755,-15.538112215113236,0,0.17968552430051904,0,0.2934430175877151,0.1,-0.020997847137061078,0.95,0.9,1.0
2023-07-26,29354.97265625,29743.318318372483,-21.66778139773308,0,0.162068136741954,0,0.283303243975887,0.1,-0.013056568132904041,0.95,0.9,1.0
2023-07-27,29210.689453125,29620.87529321341,-28.142177144540554,0,0.1493242733218732,0,0.2751732939602238,0.1,-0.013847863576887217,0.95,0.9,1.0
2023-07-28,29319.24609375,29538.794132825573,-31.60753540777177,0,0.13383149288685098,0,0.2761825463926534,0.1,-0.007432532218083871,0.975,0.95,1.0
2023-07-29,29356.91796875,29477.54958950795,-33.51159151121365,0,0.11980713688260751,0,0.2761972052440028,0.1,-0.0040923218665668195,0.975,0.95,1.0
2023-07-30,29275.30859375,29410.760029517103,-35.64956438575386,0,0.1147114991464699,0,0.2730273628179474,0.1,-0.0046055061355491,0.975,0.95,1.0
2023-07-31,29230.111328125,29346.512742449802,-37.48685067936272,0,0.12217345934859278,0,0.2702930292491041,0.1,-0.003966447916533108,0.975,0.95,1.0
2023-08-01,29675.732421875,29381.35026465953,-32.840306600217886,0,0.12376262022495539,0,0.2790948563866672,0.15,0.010019354269417594,0.975,0.95,1.0
2023-08-02,29151.958984375,29309.744829147086,-35.330807008712355,0,0.1405043305515425,0,0.23335951526299015,0.15,-0.005383391963725874,0.975,0.95,1.0
2023-08-03,29178.6796875,29255.532641120426,-36.54385823432859,0,0.15464732151861646,0,0.1822766679767645,0.1,-0.0026269545170544764,1.0,1.0,1.0
2023-08-04,29074.091796875,29190.41120712331,-38.37985017110653,0,0.16963245780025918,0,0.1823913773160177,0.1,-0.0039848500051251415,1.0,1.0,1.0
2023-08-05,29042.126953125,29130.355257859326,-39.77245056120493,0,0.18494959347353884,0,0.18242302944547287,0.1,-0.00302874111741299,1.0,1.0,1.0
2023-08-06,29041.85546875,29080.972467929354,-40.389875416875476,0,0.19606430102820632,0,0.18249251237951075,0.1,-0.001345106296651271,1.0,1.0,1.0
2023-08-07,29180.578125,29068.193470048656,-38.61598987302887,0,0.20398220053346253,0,0.1810496766443779,0.15,0.0038662414665411805,1.0,1.0,1.0
2023-08-08,29765.4921875,29174.719617927898,-29.2912033056921,0,0.20142913757480105,0,0.20218309044832214,0.15,0.020249468625880864,1.0,1.0,1.0
2023-08-09,29561.494140625,29227.487746113293,-24.019228096681914,0,0.19861529211188933,0,0.2035510691337217,0.15,0.011427817450924216,1.0,1.0,1.0
2023-08-10,29429.591796875,29248.06609945154,-21.154016554807615,0,0.1988400712540508,0,0.2033361240509582,0.15,0.0062064170945943554,1.0,1.0,1.0
2023-08-11,29397.71484375,29260.598972963606,-18.98977214683906,0,0.19663815538334653,0,0.20261981470883214,0.15,0.004686024059626648,1.0,1.0,1.0
2023-08-12,29415.96484375,29275.996814615803,-16.780509115428316,0,0.19664690096311493,0,0.19654263760135288,0.15,0.004780982523687102,1.0,1.0,1.0
